File name;NFIQ2 score;UniformImage;EmptyImageOrContrastTooLow;FingerprintImageWithMinutiae;SufficientFingerprintForeground;FDA_Bin10_0;FDA_Bin10_1;FDA_Bin10_2;FDA_Bin10_3;FDA_Bin10_4;FDA_Bin10_5;FDA_Bin10_6;FDA_Bin10_7;FDA_Bin10_8;FDA_Bin10_9;FDA_Bin10_Mean;FDA_Bin10_StdDev;FingerJetFX_MinCount_COMMinRect200x200;FingerJetFX_MinutiaeCount;FJFXPos_Mu_MinutiaeQuality_2;FJFXPos_OCL_MinutiaeQuality_80;ImgProcROIArea_Mean;LCS_Bin10_0;LCS_Bin10_1;LCS_Bin10_2;LCS_Bin10_3;LCS_Bin10_4;LCS_Bin10_5;LCS_Bin10_6;LCS_Bin10_7;LCS_Bin10_8;LCS_Bin10_9;LCS_Bin10_Mean;LCS_Bin10_StdDev;MMB;Mu;OCL_Bin10_0;OCL_Bin10_1;OCL_Bin10_2;OCL_Bin10_3;OCL_Bin10_4;OCL_Bin10_5;OCL_Bin10_6;OCL_Bin10_7;OCL_Bin10_8;OCL_Bin10_9;OCL_Bin10_Mean;OCL_Bin10_StdDev;OF_Bin10_0;OF_Bin10_1;OF_Bin10_2;OF_Bin10_3;OF_Bin10_4;OF_Bin10_5;OF_Bin10_6;OF_Bin10_7;OF_Bin10_8;OF_Bin10_9;OF_Bin10_Mean;OF_Bin10_StdDev;OrientationMap_ROIFilter_CoherenceRel;OrientationMap_ROIFilter_CoherenceSum;RVUP_Bin10_0;RVUP_Bin10_1;RVUP_Bin10_2;RVUP_Bin10_3;RVUP_Bin10_4;RVUP_Bin10_5;RVUP_Bin10_6;RVUP_Bin10_7;RVUP_Bin10_8;RVUP_Bin10_9;RVUP_Bin10_Mean;RVUP_Bin10_StdDev
FVC2000_Db1_10_8.bmp;54;9;8;8;2;7;14;4;5;9;15;0.49042;0.26013;21;21;0;0;163.18;0;7;2;8;5;10;10;11;14;14;0.75622;0.23674;181.58;179.34;0;1;3;4;2;2;9;6;18;36;0.84872;0.12048;33;22;21;23;17;18;5;8;9;8;0.14586;0.23353;0.81892;183.44;8;31;26;41;82;65;22;25;0;0;1.2283;1.0691
FVC2000_Db1_100_1.bmp;3;10;7;10;2;3;4;1;6;4;34;0.62059;0.33334;0;0;-1;-1;221.53;0;43;16;8;6;3;2;2;0;1;0.56053;0.30396;224.41;224.46;13;29;21;13;1;2;2;0;0;0;0.45976;0.15134;1;3;11;11;15;43;49;56;24;12;0.29109;0.24676;0.32769;43.91;37;26;10;18;38;11;14;33;0;0;1.3377;1.6025
FVC2000_Db1_100_2.bmp;4;20;3;1;3;2;6;4;3;1;38;0.62502;0.36231;0;0;-1;-1;221.14;0;43;17;7;4;5;3;1;1;0;0.59215;0.27606;227.2;226.82;13;25;23;12;4;2;2;0;0;0;0.48418;0.14067;1;2;5;11;28;38;49;60;21;10;0.27852;0.21211;0.35919;44.181;37;37;13;13;37;20;17;39;0;0;1.3924;1.72
FVC2000_Db1_100_3.bmp;4;22;3;4;9;2;6;4;1;0;30;0.55675;0.34689;0;0;-1;-1;228.49;0;41;14;8;6;5;5;1;1;0;0.61252;0.26266;232.65;232.05;18;21;16;11;8;5;2;0;0;0;0.47225;0.17978;0;4;8;11;21;30;43;63;27;18;0.32912;0.27241;0.34439;81.965;37;32;11;16;43;27;16;40;0;0;1.4614;1.8244
FVC2000_Db1_100_4.bmp;12;26;4;5;5;4;2;7;2;2;24;0.50447;0.3331;0;0;-1;-1;224.31;0;37;15;11;9;3;3;2;0;1;0.61005;0.27302;229.73;229.17;14;22;17;12;9;5;1;0;1;0;0.49998;0.15847;0;4;1;11;28;38;50;55;24;13;0.29131;0.23506;0.35638;44.548;35;22;5;17;44;21;17;41;0;0;1.3002;1.1397
FVC2000_Db1_100_5.bmp;35;13;8;5;8;7;9;5;5;2;19;0.49704;0.28983;0;0;-1;-1;201.78;0;26;7;19;5;10;6;4;2;2;0.70297;0.191;207.18;206.24;2;16;17;14;14;11;5;2;0;0;0.59492;0.13362;4;3;8;23;29;46;45;33;17;16;0.25369;0.23899;0.46288;91.187;23;22;5;28;64;35;19;24;0;0;1.256;1.0528
FVC2000_Db1_100_6.bmp;21;16;7;8;6;7;6;4;5;2;20;0.4974;0.29647;0;0;-1;-1;208.22;0;17;8;17;14;11;5;6;1;2;0.70813;0.20755;209.61;208.52;6;9;20;15;17;10;2;1;1;0;0.58306;0.14828;3;6;15;16;30;44;45;34;20;12;0.24334;0.22496;0.41358;148.48;18;24;9;28;66;35;17;28;0;0;1.358;1.3008
FVC2000_Db1_100_7.bmp;48;24;7;2;8;11;7;3;4;3;12;0.42524;0.25456;3;3;1;0;208.43;0;24;14;10;4;11;7;6;2;3;0.68452;0.23562;209.65;208.54;11;6;14;8;12;11;8;5;5;1;0.60963;0.19599;17;16;23;13;23;30;30;36;19;12;0.23627;0.25323;0.45566;164.49;22;26;4;23;81;30;18;32;0;0;1.2249;0.92733
FVC2000_Db1_100_8.bmp;31;6;4;5;9;4;7;6;9;8;23;0.56074;0.28706;2;2;1;0;194.89;0;20;12;10;6;7;9;5;5;7;0.69977;0.24099;208.41;207.06;7;11;13;18;11;10;6;3;2;0;0.59694;0.15999;15;6;10;14;22;18;41;39;20;30;0.33668;0.35322;0.50837;85.406;18;17;10;35;59;24;21;33;0;0;1.3687;1.2183
FVC2000_Db1_101_1.bmp;59;3;7;8;6;2;3;10;12;17;11;0.49993;0.22386;16;16;0;0;158.7;0;3;2;2;5;8;7;6;11;35;0.83137;0.14452;180.99;178.11;1;0;1;6;2;5;9;6;20;31;0.84093;0.1178;46;21;25;14;13;8;8;6;14;18;0.21263;0.34809;0.80051;187.32;9;10;5;31;101;20;10;12;0;0;1.1737;1.0899
